,original,paraphrase,similar
275,"Recruté comme pilote Junior en 1937, c'est-à-dire comme remplaçant, il gagne la confiance de ses pairs avec une belle deuxième place à la Coupe Vanderbilt.","Le roi d'Égypte combat les armées d'invasion, combat les pillards du désert et soumet les rebelles.",False
278,"Recruté comme pilote Junior en 1937, c'est-à-dire comme remplaçant, il gagne la confiance de ses pairs avec une belle deuxième place à la Coupe Vanderbilt.","En remplacement, il a gagné la confiance de ses pairs avec une deuxième place en Coupe Commodore.",True
204,"Le scénario du jeu, son rythme et son humour noir sont présentés comme des éléments uniques, et les spécialistes saluent le travail apporté aux voix de GLaDOS, de Wheatley et de Cave Johnson.",Il y a des statues et des scènes pariétales dans les sanctuaires qui montrent l'image du monarque.,False
486,Il parvient alors à concilier les impératifs d’une politique extérieure liée à la guerre à toute une série de réformes modernisatrices.,The conspirator against Richelieu was Claude de Bourdeille Comte de Montrésor.,False
30,"Devenu pilote officiel pour Alfa Corse, l'écurie de course officielle d'Alfa Romeo, il remporte, en 1932, le championnat d'Europe des pilotes.",Il a remporté le championnat d'Europe des pilotes en 1932 après être devenu pilote officiel pour Alfa Corse.,True
22,"Ces titres acquis, Nuvolari fonde son écurie, la Scuderia Nuvolari, et se tourne vers la compétition automobile tout en poursuivant la compétition motocycliste en parallèle jusqu'à la fin de la saison 1930 quand il décide de se consacrer exclusivement à l'automobile.","Après avoir acquis ces titres, Nuvolari fonde son équipe, la Scuderia Nuvolari, et poursuit la compétition moto jusqu'à la fin de la saison 1930, lorsqu'il décide de se consacrer à l'automobile.",True
436,"Ainsi, lorsque les militaires grecs organisent le coup de Goudi à l'été 1909, Venizélos est sollicité pour prendre en mains la destinée de la nation.",Le Premier ministre italien Benito Mussolini soutient Nuvolari.,False
499,"Lors des négociations de paix, son talent de diplomate lui permet de réaliser en partie la Grande Idée avec les traités de Neuilly et de Sèvres.",La Grande Idée des Traités de Neuilly et Sèvres s'est en partie réalisée lors des négociations de paix en raison de son talent de diplomate.,True
40,"Déçu par les monoplaces de l'écurie, il entre en conflit avec Enzo Ferrari et rejoint Maserati en milieu de saison 1933 pour y rester jusqu'en 1934, date à laquelle la firme se retire de la compétition.","Après un jeu de réalité alternative d'une semaine basé sur de nouvelles corrections du jeu original, Portal 2 sera annoncé le 5 mars 2010.",False
176,"Le jeu introduit de nouveaux personnages comme Wheatley et Cave Johnson respectivement interprétés en version originale par Stephen Merchant et J. K. Simmons, et par Guillaume Lebon et Paul Borne en version française.","Il a rencontré et épousé la fille du président et co-fondateur de BMW, ce qui a conduit à une rupture complète avec sa famille.",False
319,"Personnage central de l'État, le pharaon est l'intercesseur obligé entre les dieux et les humains.","Après que ses partisans aient remporté une élection démocratique, il a accepté.",False
228,"Considéré comme l'un des meilleurs, sinon comme le meilleur pilote de Grand Prix britannique de l'entre-deux-guerres, il s'impose comme le meilleur coureur de l'année 1936 sur voiturettes puis rejoint Daimler-Benz AG entre 1937 et 1939 avec qui il remporte une Grande Épreuve, le Grand Prix d'Allemagne en 1938.","Remplis de bonnes choses, les dieux se doivent d'aider tous les Égyptiens.",False
438,"Ainsi, lorsque les militaires grecs organisent le coup de Goudi à l'été 1909, Venizélos est sollicité pour prendre en mains la destinée de la nation.","Malgré la maladie, à la fin du conflit, âgé de cinquante-quatre ans, il obtient plusieurs résultats notables et se retire avec une victoire de catégorie.",False
25,"Au cours de cette saison, il obtient sa première victoire majeure en automobile aux Mille Miglia.",Le jeu sortira en Amérique du Nord le 19 avril et dans le reste du monde deux jours plus tard.,False
417,"Élu député libéral à l'assemblée générale crétoise en 1889, insurgé lors de la révolte de 1897-1898, il rédige à l’issue de celle-ci la constitution de la Crète autonome.",L'assemblée générale crétoise a élu un député libéral pour rédiger la constitution de la Crète à la fin de la rébellion de 1897-1898.,True
338,"Dans le discours religieux, il n'est cependant que leur humble serviteur, un desservant zélé qui accomplit de multiples offrandes.",C'est un ministre qui fait de multiples offrandes dans le discours religieux.,True
413,"Après des études en Crète et en Grèce, il devient avocat en 1887, s'installe à La Canée, et se lance dans le journalisme et la politique.","Après des études en Crète et en Grèce, il a déménagé à La Canée pour commencer le journalisme et la politique.",True
380,"Tel Rê qui combat le serpent Apophis, le roi d'Égypte repousse les pillards du désert, combat les armées d'invasion et mate les rebelles intérieurs.","Le roi d'Égypte combat les armées d'invasion, combat les pillards du désert et soumet les rebelles.",True
144,"La version du jeu sur disque optique est distribuée par Electronic Arts, tandis que la distribution en ligne pour Windows et OS X est gérée par le service de diffusion de contenu de Valve, Steam.","En 1936, il achète un Delage de dix ans pour lui donner une leçon.",False
254,"En 1935, il conclut un accord avec la firme britannique ERA.",Le chef des armées est celui qui protège les frontières.,False
451,La Grèce sort ainsi vainqueur des deux guerres balkaniques.,Il est mort d'un accident vasculaire cérébral.,False
271,"Avec, il remporte presque toutes les courses auxquelles il participe et est le meilleur pilote de voiturettes de la saison, ce qui lui ouvre les portes de l'écurie Mercedes.","Le roi d'Egypte combat les armées d'invasion, combat les pillards dans le désert et soumet les rebelles.",False
311,Les fonctions pharaoniques sont les diverses activités religieuses et gouvernementales exercées par le roi d'Égypte durant l'Antiquité (entre les années 3150 et 30 avant notre ère).,Les diverses activités religieuses et gouvernementales du roi d'Egypte se faisaient pendant l'Antiquité.,True
270,"Avec, il remporte presque toutes les courses auxquelles il participe et est le meilleur pilote de voiturettes de la saison, ce qui lui ouvre les portes de l'écurie Mercedes.",Le pharaon est le chef des armées.,False
280,"L'année suivante, il remporte une Grande Épreuve comptant pour le championnat d'Europe des pilotes, le Grand Prix d'Allemagne.",Le Grand Prix d'Allemagne a été remporté par lui l'année suivante.,True
390,"Unique législateur, les lois et décrets qu'il promulgue s'inspirent de la sagesse divine.",Les lois sont inspirées de la sagesse divine.,True
347,"Comblés de biens, les dieux se doivent d'actionner favorablement les forces de la nature pour un bénéfice commun à tous les Égyptiens.",Les deux hommes étaient en désaccord pendant la Première Guerre mondiale.,False
418,"Élu député libéral à l'assemblée générale crétoise en 1889, insurgé lors de la révolte de 1897-1898, il rédige à l’issue de celle-ci la constitution de la Crète autonome.","Après le retrait d'Alfa Corse de la compétition, Nuvolari rejoint la Scuderia Ferrari, qui remporte les 24 Heures du Mans en 1933.",False
136,La version pour Linux a été mise en bêta-test le 25 février 2014.,Seaman a mis en place une structure semi-indépendante en raison de la retraite prématurée de ce dernier du sport en fin d'année.,False
248,La retraite sportive prématurée de ce dernier à la fin de l'année conduit Seaman à monter une structure semi-indépendante.,"""Apportez Maat et repoussez Isefet"" est une maxime des Textes des Pyramides qui dit de promouvoir l'harmonie.",False
110,L'absence de voies de communications importantes traversant la commune n'est pas un facteur favorable à l'implantation d'industries ou d'entreprises de grande dimension ; l'industrie drapière de Montrésor s'est éteinte au XIXe siècle.,L'industrie du drap de Montrésor s'est éteinte au XIXe siècle en raison de l'absence de voies de communication importantes.,True
413,"Après des études en Crète et en Grèce, il devient avocat en 1887, s'installe à La Canée, et se lance dans le journalisme et la politique.",Il a remporté le championnat d'Europe des pilotes en 1932 lorsqu'il est devenu pilote officiel pour Alfa Corse.,False
84,"Parmi les seigneurs et châtelains successifs de Montrésor, trois personnalités émergent.","Les nouveaux éléments du système de jeu, la courbe d'apprentissage difficile mais surmontable du jeu et le nouveau mode coopératif sont mis en évidence.",False
194,"Valve publie, après la sortie du jeu, une aide comprenant du contenu téléchargeable supplémentaire et un éditeur de carte simplifié pour permettre aux joueurs de créer et de partager des salles de tests avec d'autres.","La figure centrale de l'État est le pharaon, qui est l'intercesseur entre les dieux et les humains.",False
373,"Père nourricier du peuple, Pharaon assure la prospérité en appelant les dieux à réguler les eaux du Nil, en ouvrant les greniers en cas de famine et en garantissant une bonne répartition des terres arables.","Pharaon assure la prospérité en faisant appel aux dieux pour réguler les eaux du Nil, en ouvrant des greniers en cas de famine et en garantissant une bonne répartition des terres.",True
17,"Quatre ans plus tard, en 1924, il devient champion d'Italie en catégorie 500 cm3 et, l'année suivante, coiffe la couronne de champion d'Europe en catégorie 350 cm3 avant de remporter de nouveau le championnat italien en 1926.",Il devient champion d'Italie dans la catégorie 500 cm3 en 1924 et champion d'Europe dans la catégorie 350 cm3 l'année suivante.,True
71,"Son histoire se confond en grande partie avec celle de son château, construit au début du XIe siècle à l'extrémité d'un éperon rocheux surplombant la vallée de l'Indrois et plusieurs fois rebâti ou remanié depuis.",Son château a été construit au bout d'un éperon rocheux au début du XIe siècle et a été reconstruit ou modifié à de nombreuses reprises depuis.,True
